20190618120311,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120315,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120319,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120320,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120325,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120328,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120331,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120332,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120335,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120336,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120342,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120343,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120344,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120346,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120351,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120352,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120354,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120358,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120400,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120402,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120406,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120408,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120408,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120413,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120416,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120417,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120418,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120424,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120424,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120427,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120429,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120432,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120435,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120438,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120439,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120440,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,18113,112,B0,11,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120445,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120448,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120450,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120455,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120456,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120501,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120502,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120504,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120506,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120511,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120512,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120512,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120518,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120520,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120522,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120522,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120528,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120528,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120533,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120536,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120539,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120543,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120544,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120545,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120549,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120552,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120555,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120559,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120600,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120606,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120606,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120608,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120610,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120615,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120616,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120617,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120622,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120624,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120626,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120629,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120632,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120632,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120640,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120640,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120642,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120648,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120648,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120650,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120653,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120656,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120659,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120701,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120703,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120704,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120709,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120712,0.000000,0.000000,46000,32.06590900,118.7712794,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120712,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,2,53507,7312,10663,B0,315,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120715,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120719,0.000000,0.000000,46011,32.06590900,118.7712794,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120720,0.000000,0.000000,46001,32.06590900,118.7712794,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120724,0.000000,0.000000,46003,32.06590900,118.7712794,,1,14174,32869,283,,10,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120725,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120728,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120730,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120734,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120735,0.000000,0.000000,46011,32.06580784,118.7711382,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120736,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120742,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,3,20486,230798339,38400,B39,247,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120744,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120746,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120752,0.000000,0.000000,46011,32.06580784,118.7711382,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120752,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120756,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120757,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120759,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120802,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120808,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120808,0.000000,0.000000,46003,32.06580784,118.7711382,,1,14174,32869,283,,10,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120808,0.000000,0.000000,46011,32.06580784,118.7711382,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120813,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120816,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120818,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120819,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120823,0.000000,0.000000,46011,32.06580784,118.7711382,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120824,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120829,0.000000,0.000000,46003,32.06580784,118.7711382,,1,14174,32869,283,,10,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120829,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120832,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120835,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120839,0.000000,0.000000,46011,32.06580784,118.7711382,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120840,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120840,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120846,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120848,0.000000,0.000000,46000,32.06580784,118.7711382,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120850,0.000000,0.000000,46001,32.06580784,118.7711382,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120851,0.000000,0.000000,46003,32.06580784,118.7711382,,1,14174,32869,283,,10,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120855,0.000000,0.000000,46011,32.06588296,118.7712413,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120856,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,0,13352,18113,112,B0,11,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120902,0.000000,0.000000,46000,32.06588296,118.7712413,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120903,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,2,53507,7312,10663,B0,315,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120904,0.000000,0.000000,46000,32.06588296,118.7712413,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120906,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120911,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120912,0.000000,0.000000,46011,32.06588296,118.7712413,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120913,0.000000,0.000000,46003,32.06588296,118.7712413,,1,14174,32869,283,,10,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120917,0.000000,0.000000,46000,32.06588296,118.7712413,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120920,0.000000,0.000000,46000,32.06588296,118.7712413,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120922,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120924,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120927,0.000000,0.000000,46011,32.06588296,118.7712413,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120928,0.000000,0.000000,46001,32.06588296,118.7712413,NoType,0,13352,18113,112,B0,11,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120933,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120936,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120939,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120943,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120944,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,18113,112,B0,11,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120947,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120949,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120952,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618120954,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
