20190625161901,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161904,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161907,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161910,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161913,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161916,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-83,,,1825,B3,120,-91,,,1825,B3,459,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625161919,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,1825,B3,120,-91,,,1825,B3,459,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625161922,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-83,,,1825,B3,120,-87,,,1825,B3,459,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625161925,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,1825,B3,120,-87,,,1825,B3,459,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625161928,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,1825,B3,120,-91,,,1825,B3,459,-93,,,,,,,,,,,,,,,,,,,,,,,,
20190625161931,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-85,,,1825,B3,120,-91,,,1825,B3,459,-94,,,,,,,,,,,,,,,,,,,,,,,,
20190625161934,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-85,,,1825,B3,120,-91,,,1825,B3,459,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625161937,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-85,,,1825,B3,459,-91,,,1825,B3,120,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625161940,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-84,,,1825,B3,120,-91,,,1825,B3,459,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625161943,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-85,,,1825,B3,120,-92,,,1825,B3,459,-91,,,,,,,,,,,,,,,,,,,,,,,,
20190625161946,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161949,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161952,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161955,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625161958,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162001,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162004,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162007,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162010,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162014,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162017,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162020,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162023,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162026,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162029,0.000000,0.000000,46011,32.069832,118.782666,,3,16485,67136306,1825,B3,77,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162032,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162035,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162038,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162041,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162044,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162047,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162050,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162053,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162056,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162059,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162102,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162105,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-85,,,1825,B3,120,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162108,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162111,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162114,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162117,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162120,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-87,,,1825,B3,120,-91,,,1825,B3,121,-94,,,,,,,,,,,,,,,,,,,,,,,,
20190625162123,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,121,-91,,,1825,B3,120,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625162126,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-90,,,1825,B3,121,-94,,,,,,,,,,,,,,,,,,,,,,,,
20190625162129,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-85,,,1825,B3,120,-90,,,1825,B3,121,-94,,,,,,,,,,,,,,,,,,,,,,,,
20190625162132,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-92,,,1825,B3,121,-94,,,,,,,,,,,,,,,,,,,,,,,,
20190625162135,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-88,,,1825,B3,121,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625162138,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-90,,,1825,B3,121,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625162141,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-88,,,1825,B3,121,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625162144,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-90,,,1825,B3,121,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625162147,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-92,,,1825,B3,121,-93,,,,,,,,,,,,,,,,,,,,,,,,
20190625162150,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-89,,,1825,B3,459,-87,,,,,,,,,,,,,,,,,,,,,,,,
20190625162153,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-90,,,1825,B3,459,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625162156,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,459,-90,,,1825,B3,120,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625162159,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-88,,,1825,B3,459,-90,,,,,,,,,,,,,,,,,,,,,,,,
20190625162202,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-89,,,1825,B3,459,-91,,,,,,,,,,,,,,,,,,,,,,,,
20190625162205,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,459,-90,,,1825,B3,120,-89,,,,,,,,,,,,,,,,,,,,,,,,
20190625162208,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-86,,,1825,B3,120,-89,,,1825,B3,459,-89,,,,,,,,,,,,,,,,,,,,,,,,
20190625162211,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-87,,,1825,B3,120,-91,,,1825,B3,459,-92,,,,,,,,,,,,,,,,,,,,,,,,
20190625162214,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-79,,,1825,B3,120,-86,,,1825,B3,459,-88,,,,,,,,,,,,,,,,,,,,,,,,
20190625162219,0.000000,0.000000,46011,32.069837,118.782661,,3,16485,67136306,1825,B3,77,-75,,,1825,B3,459,-67,,,1825,B3,120,-77,,,,,,,,,,,,,,,,,,,,,,,,
20190625162222,0.000000,0.000000,46011,32.069837,118.782661,,3,1239,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162225,0.000000,0.000000,46011,32.069837,118.782661,,3,1239,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162228,0.000000,0.000000,46011,32.069837,118.782661,,3,1239,90005922,1825,B3,112,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162231,0.000000,0.000000,46011,32.069837,118.782661,,3,1244,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162234,0.000000,0.000000,46011,32.069837,118.782661,,3,1244,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162237,0.000000,0.000000,46011,32.069837,118.782661,,3,1244,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162240,0.000000,0.000000,46011,32.069837,118.782661,,3,1249,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162243,0.000000,0.000000,46011,32.069837,118.782661,,3,1249,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162246,0.000000,0.000000,46011,32.069837,118.782661,,3,1249,90005922,1825,B3,112,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162249,0.000000,0.000000,46011,32.069837,118.782661,,3,1249,90005922,1825,B3,112,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162252,0.000000,0.000000,46011,32.069837,118.782661,,3,1254,90005922,1825,B3,112,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162255,0.000000,0.000000,46011,32.069837,118.782661,,3,1254,90005922,1825,B3,112,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162258,0.000000,0.000000,46011,32.069837,118.782661,,3,1254,90005922,1825,B3,112,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162301,0.000000,0.000000,46011,32.069837,118.782661,,3,1259,90005922,1825,B3,112,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162304,0.000000,0.000000,46011,32.069837,118.782661,,3,1259,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162307,0.000000,0.000000,46011,32.069837,118.782661,,3,1259,90005922,1825,B3,112,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162310,0.000000,0.000000,46011,32.069796,118.782676,,3,1264,90005922,1825,B3,112,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162313,0.000000,0.000000,46011,32.069796,118.782676,,3,1264,90005922,1825,B3,112,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162316,0.000000,0.000000,46011,32.069796,118.782676,,3,1264,90005922,1825,B3,112,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162319,0.000000,0.000000,46011,32.069796,118.782676,,3,1264,90005922,1825,B3,112,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162322,0.000000,0.000000,46011,32.069796,118.782676,,3,1264,90005922,1825,B3,112,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162325,0.000000,0.000000,46011,32.069796,118.782676,,3,1269,90005922,1825,B3,112,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162328,0.000000,0.000000,46011,32.069796,118.782676,,3,1269,90005922,1825,B3,112,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162331,0.000000,0.000000,46011,32.069796,118.782676,,3,1274,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162334,0.000000,0.000000,46011,32.069796,118.782676,,3,1274,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162337,0.000000,0.000000,46011,32.069796,118.782676,,3,1274,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162340,0.000000,0.000000,46011,32.069796,118.782676,,3,1279,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162343,0.000000,0.000000,46011,32.069796,118.782676,,3,1279,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162346,0.000000,0.000000,46011,32.069796,118.782676,,3,1279,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162349,0.000000,0.000000,46011,32.069796,118.782676,,3,1284,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162352,0.000000,0.000000,46011,32.069796,118.782676,,3,1284,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162355,0.000000,0.000000,46011,32.069796,118.782676,,3,1284,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162358,0.000000,0.000000,46011,32.069796,118.782676,,3,1284,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162402,0.000000,0.000000,46011,32.069796,118.782676,,3,1289,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162405,0.000000,0.000000,46011,32.069796,118.782676,,3,1289,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162408,0.000000,0.000000,46011,32.069796,118.782676,,3,1289,90005922,1825,B3,112,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162411,0.000000,0.000000,46011,32.069796,118.782676,,3,1294,90005922,1825,B3,112,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190625162414,0.000000,0.000000,46011,32.069796,118.782676,,3,1294,90005922,1825,B3,112,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
